flight_id,departure_ts,carrier,departure_airport,arrival_airport,distance,delayed_15_min
VUAVZ03,2019-05-02 13:10:00,XE,RDU,EWR,416,0
LJIGJ04,2019-05-02 13:11:00,NW,MSP,CLT,930,0
RANXQ01,2019-05-02 13:12:00,DL,DAB,ATL,366,0
DPNKT05,2019-05-02 13:12:00,EV,CAE,ATL,191,0
MNEDT04,2019-05-02 13:15:00,UA,ICT,DEN,419,0
PMCVF03,2019-05-02 13:18:00,UA,ORD,MHT,843,0
DLWMA09,2019-05-02 13:20:00,WN,FLL,TPA,197,1
CIFJW04,2019-05-02 13:20:00,MQ,ORD,MDT,594,0
EGQJE03,2019-05-02 13:24:00,US,PHX,SFO,651,0
RDQTB04,2019-05-02 13:35:00,AA,LGA,DFW,1389,0
AKKCI03,2019-05-02 13:46:00,US,SJC,LAS,386,0
AKAOA02,2019-05-02 13:48:00,WN,SMF,LAX,373,0
EEUKV02,2019-05-02 13:50:00,MQ,LAW,DFW,140,0
DNQTY06,2019-05-02 13:50:00,WN,AUS,HRL,273,0
XOMEY07,2019-05-02 13:52:00,MQ,SAN,SJC,417,0
LUTFQ09,2019-05-02 13:55:00,OH,PIT,CVG,256,0
YNXHG02,2019-05-02 14:04:00,NW,DTW,RDU,501,0
JJKXM05,2019-05-02 14:10:00,XE,CLT,EWR,529,0
BUBNY07,2019-05-02 14:10:00,UA,SAN,DEN,853,0
XERBJ09,2019-05-02 14:18:00,OO,LAX,BFL,109,0
DNZEB06,2019-05-02 14:18:00,NW,MSP,BIS,386,0
RTCBV02,2019-05-02 14:19:00,US,DCA,MCI,950,0
LJESH04,2019-05-02 14:20:00,NW,MEM,ORD,491,0
NJIBI02,2019-05-02 14:20:00,NW,MSP,FSD,197,0
QOARH06,2019-05-02 14:20:00,YV,CLT,DFW,936,0
VUCQM06,2019-05-02 14:22:00,NW,PDX,MSP,1426,1
UNQMT03,2019-05-02 14:39:00,UA,DEN,SJC,948,0
IIWQU02,2019-05-02 14:40:00,OH,CVG,FSD,701,0
XKQVR06,2019-05-02 14:45:00,OO,SLC,GTF,463,0
NCUYS04,2019-05-02 14:50:00,UA,SFO,LAX,337,0
VBWHM09,2019-05-02 14:51:00,OO,SLC,PDX,630,0
HNAXB02,2019-05-02 14:52:00,NW,GRB,MSP,252,0
JGJFD03,2019-05-02 14:54:00,HA,KOA,HNL,163,0
WZFSG07,2019-05-02 14:55:00,EV,DHN,ATL,171,0
AOPLY02,2019-05-02 14:57:00,XE,RDU,EWR,416,0
SEODW07,2019-05-02 15:00:00,UA,PDX,LAX,834,0
JOMZL02,2019-05-02 15:03:00,AS,FAI,ANC,261,0
JIUVI05,2019-05-02 15:10:00,EV,AVL,ATL,164,0
VTCZF01,2019-05-02 15:15:00,EV,ATL,MOB,302,1
HBJHI03,2019-05-02 15:15:00,OH,JAX,BOS,1011,0
YWMGZ05,2019-05-02 15:17:00,NW,LAX,HNL,2556,0
KKCUB04,2019-05-02 15:22:00,NW,DTW,CMH,155,0
OHTGW01,2019-05-02 15:28:00,CO,IAH,MSY,305,0
VHBYL06,2019-05-02 15:30:00,NW,DTW,MSN,312,0
IVYLF04,2019-05-02 15:37:00,XE,CLE,MEM,622,0
ZEDKE04,2019-05-02 15:39:00,NW,MSP,IND,503,0
SNZZD08,2019-05-02 15:42:00,CO,EWR,SFO,2565,1
FVSQT05,2019-05-02 15:43:00,AA,ORD,SAN,1723,0
ATZNB04,2019-05-02 15:44:00,US,CLT,PIT,366,0
FEQTJ04,2019-05-02 15:47:00,CO,TPA,CLE,927,0
KFJTF04,2019-05-02 15:47:00,AS,SEA,LAX,954,0
MPIBT05,2019-05-02 15:50:00,OO,FCA,SLC,532,0
RVUGN01,2019-05-02 15:50:00,WN,CMH,STL,410,0
NLFWC09,2019-05-02 15:55:00,WN,LAS,BNA,1588,0
TORGT06,2019-05-02 15:55:00,WN,BWI,SAT,1407,0
UMICW01,2019-05-02 15:58:00,MQ,LAX,SAN,109,0
PQVXH08,2019-05-02 16:00:00,EV,HSV,TPA,523,0
PGDWY09,2019-05-02 16:00:00,WN,LAX,MCI,1363,1
RWNJP07,2019-05-02 16:11:00,AA,DFW,XNA,281,0
NUROI01,2019-05-02 16:14:00,EV,ATL,MGM,147,0
HESMV02,2019-05-02 16:16:00,MQ,SYR,ORD,607,0
PPVSR08,2019-05-02 16:19:00,OO,SBA,SLC,615,0
NTWAS02,2019-05-02 16:19:00,EV,ATL,CSG,83,0
XLDZV07,2019-05-02 16:20:00,EV,CVG,IAH,871,0
DKNPH04,2019-05-02 16:22:00,DL,TLH,ATL,223,0
XCWUV09,2019-05-02 16:22:00,US,SRQ,CLT,547,0
OJBWR05,2019-05-02 16:28:00,FL,MDW,ATL,590,0
JOOXQ04,2019-05-02 16:34:00,AA,DFW,SJC,1438,0
CJPKN08,2019-05-02 16:34:00,OO,GJT,SLC,217,0
JLSUK03,2019-05-02 16:35:00,WN,LAS,MSY,1501,0
BFMMG04,2019-05-02 16:37:00,FL,ATL,TPA,406,0
KVKFI05,2019-05-02 16:37:00,CO,IAH,EWR,1400,1
EFACU08,2019-05-02 16:38:00,DH,IAD,CLE,288,0
KEKXS06,2019-05-02 16:38:00,XE,CLE,DAY,162,0
ETSSM03,2019-05-02 16:45:00,WN,SAT,PHX,843,0
KZJWM01,2019-05-02 16:50:00,OH,JFK,BOS,187,1
HKHBH09,2019-05-02 16:50:00,WN,OAK,SEA,671,0
OZXZV01,2019-05-02 16:55:00,OO,SLC,MCI,919,0
ESDTN01,2019-05-02 17:01:00,FL,CAK,LGA,396,1
VQDIX02,2019-05-02 17:03:00,UA,SJC,DEN,948,0
QHQJR04,2019-05-02 17:13:00,AA,EWR,DFW,1372,1
ZMHVH06,2019-05-02 17:16:00,WN,BWI,MHT,377,0
LUDRH07,2019-05-02 17:19:00,MQ,TUL,DFW,237,0
FOWWR02,2019-05-02 17:25:00,CO,EWR,IAH,1400,0
ZFMAS01,2019-05-02 17:28:00,UA,DEN,SMF,910,0
JFXGX06,2019-05-02 17:30:00,WN,DAL,HOU,239,0
KUNHU02,2019-05-02 17:30:00,OH,PWM,BOS,95,0
HGKZC07,2019-05-02 17:34:00,HA,LIH,HNL,102,0
EUVOY03,2019-05-02 17:36:00,US,ORD,CLT,599,0
WDFLR03,2019-05-02 18:00:00,AA,ATL,DFW,732,0
QNQNE05,2019-05-02 18:02:00,MQ,ORD,IND,177,1
RYWFT05,2019-05-02 18:09:00,XE,BNA,IAH,657,0
UAITT06,2019-05-02 18:11:00,US,PHX,DEN,602,0
LRSXL02,2019-05-02 18:14:00,HP,SMF,PHX,647,0
DAVCQ08,2019-05-02 18:14:00,UA,LAS,SFO,414,0
QQDNX04,2019-05-02 18:15:00,HP,PHX,MKE,1460,0
MVFSS03,2019-05-02 18:21:00,AA,DFW,MSP,852,1
KINHU03,2019-05-02 18:22:00,OO,ORD,CID,196,1
QHTWV09,2019-05-02 18:24:00,EV,DCA,JAN,860,1
BGPXR02,2019-05-02 18:31:00,EV,PDX,SLC,630,0
FORSM02,2019-05-02 18:33:00,DL,ATL,MSY,425,1
JIVEM08,2019-05-02 18:35:00,AA,DFW,ORD,802,1
TUMUD09,2019-05-02 18:35:00,WN,BOI,SEA,399,0
QCNXU06,2019-05-02 18:37:00,AA,DAL,STL,546,0
MNMMD03,2019-05-02 18:41:00,AA,AUS,DFW,190,1
PFPFJ03,2019-05-02 18:49:00,XE,CLE,BDL,475,0
LTUQN09,2019-05-02 18:50:00,EV,SLC,SAN,626,0
YDULX08,2019-05-02 18:55:00,MQ,BNA,LGA,764,0
SSYXY09,2019-05-02 18:59:00,CO,IAH,DTW,1076,0
ESAMU07,2019-05-02 19:18:00,NW,DTW,IAH,1076,1
CFLEI03,2019-05-02 19:22:00,NW,DTW,SFO,2079,0
UKFEU09,2019-05-02 19:25:00,WN,MDW,MCO,989,0
FOVZJ04,2019-05-02 19:27:00,EV,ATL,TRI,227,1
AFEXK02,2019-05-02 19:27:00,MQ,SAN,LAX,109,0
HOXKV05,2019-05-02 19:28:00,US,PHL,IND,587,0
AICNJ09,2019-05-02 19:31:00,NW,MEM,BHM,211,0
ZJVYZ08,2019-05-02 19:33:00,OO,SLC,COS,410,0
LVGMX07,2019-05-02 19:35:00,EV,CVG,AVL,275,0
QIOSL07,2019-05-02 19:41:00,AA,DFW,RSW,1017,1
NSHKC01,2019-05-02 19:42:00,OO,SLC,GTF,463,0
BMDFY07,2019-05-02 19:45:00,WN,MCI,ABQ,718,0
LYCCQ06,2019-05-02 19:55:00,MQ,RDU,STL,667,0
EJOTT02,2019-05-02 19:56:00,UA,ORD,SJC,1829,0
MAIRX09,2019-05-02 19:58:00,OO,ORD,SGF,438,0
CXCRZ03,2019-05-02 20:00:00,WN,SAT,LAS,1069,0
FENLO09,2019-05-02 20:04:00,MQ,FAT,LAX,209,0
HAIPZ03,2019-05-02 20:05:00,WN,SMF,BUR,358,0
XUXIE05,2019-05-02 20:11:00,FL,IAD,ATL,533,0
VRTGM09,2019-05-02 20:14:00,MQ,ORD,ICT,588,0
KNXCS03,2019-05-02 20:16:00,US,PHL,PVD,238,1
FDOJJ08,2019-05-02 20:19:00,AA,DFW,ABQ,569,0
YHTJH01,2019-05-02 20:20:00,US,FLL,LAS,2174,0
HDFMD08,2019-05-02 20:20:00,WN,LAX,SMF,373,0
QOEWV07,2019-05-02 20:23:00,OO,TVC,ORD,224,0
PYQAT01,2019-05-02 20:28:00,OH,TLH,MCO,227,0
JWLHR06,2019-05-02 20:41:00,B6,BOS,TPA,1185,1
MKOIO01,2019-05-02 20:45:00,WN,OAK,SNA,371,0
RXJXI08,2019-05-02 20:45:00,WN,SAT,DAL,248,0
QDDKF05,2019-05-02 21:01:00,US,RDU,PHL,336,1
DXWAV08,2019-05-02 21:06:00,US,DCA,ALB,318,0
ZMICF08,2019-05-02 21:15:00,EV,CRW,ATL,363,0
JNYVD03,2019-05-02 21:36:00,WN,BWI,RDU,255,1
NDEGF06,2019-05-02 21:40:00,EV,SLC,BIL,387,1
EDKDQ06,2019-05-02 21:41:00,HP,PHX,ONT,325,0
KZVZV09,2019-05-02 21:41:00,DL,ATL,CHS,259,0
IFYQE03,2019-05-02 21:48:00,US,PHX,LAX,370,0
XVQBN09,2019-05-02 21:50:00,B6,FLL,JFK,1069,1
ZAUHV01,2019-05-02 22:05:00,WN,LAS,SMF,397,0
QAQAS03,2019-05-02 22:29:00,DL,ATL,IAD,533,0
HYVBW01,2019-05-02 22:41:00,B6,PHX,JFK,2153,0
YYLPC01,2019-05-02 22:49:00,US,SAN,PIT,2106,0
KRLDP09,2019-05-02 22:49:00,FL,ATL,PHF,508,0
VOVXI03,2019-05-02 23:06:00,AS,SEA,IAD,2306,0
SGWMM03,2019-05-02 23:50:00,HP,LAS,ABQ,487,0
FSKJY06,2019-05-03 05:30:00,EV,JAN,ATL,341,0
YKFUA05,2019-05-03 05:52:00,XE,MLU,IAH,262,0
PSXPF07,2019-05-03 05:57:00,XE,ATL,IAH,689,0
PCICN08,2019-05-03 05:58:00,B6,ROC,JFK,264,0
IUYVE05,2019-05-03 06:00:00,OH,BUF,CVG,410,0
FHPZV02,2019-05-03 06:10:00,EV,ISP,ATL,795,0
AHODG01,2019-05-03 06:10:00,XE,DTW,CLE,95,0
QNPAV04,2019-05-03 06:13:00,US,DFW,PHL,1302,0
DMHHB03,2019-05-03 06:20:00,WN,LAS,RNO,345,0
HURAV06,2019-05-03 06:25:00,WN,TUS,ABQ,321,0
SRBPK01,2019-05-03 06:35:00,WN,SMF,PHX,647,0
LJZWJ06,2019-05-03 06:35:00,AS,SEA,SNA,978,0
EPCZF05,2019-05-03 06:40:00,WN,RNO,PHX,601,0
IWMAH09,2019-05-03 06:45:00,WN,MCO,MSY,550,0
VXFHM01,2019-05-03 06:47:00,FL,IAD,ATL,533,1
PPJMI03,2019-05-03 06:49:00,US,MHT,PHL,290,0
FSGPC02,2019-05-03 06:50:00,OH,OMA,CVG,614,0
TSSYJ05,2019-05-03 06:52:00,CO,MCO,EWR,938,0
EKMCF06,2019-05-03 06:53:00,US,MCI,CLT,809,0
LEOIU08,2019-05-03 06:54:00,NW,MKE,MCO,1066,0
TWTVP01,2019-05-03 06:55:00,DL,MOB,ATL,302,0
WGRYY04,2019-05-03 06:58:00,AS,PSP,SFO,421,0
FZBOI06,2019-05-03 06:58:00,NW,MSP,MDW,349,0
VPSRJ04,2019-05-03 06:59:00,NW,MSP,DTW,528,0
IURZW05,2019-05-03 07:04:00,XE,MSY,EWR,1167,0
IPVRM02,2019-05-03 07:05:00,EV,BTV,ATL,960,0
MIRVD03,2019-05-03 07:06:00,FL,BWI,MCO,787,0
OBVHJ08,2019-05-03 07:08:00,NW,MCI,MEM,392,0
VKESF03,2019-05-03 07:14:00,AS,SEA,SMF,605,0
OVAQV08,2019-05-03 07:16:00,XE,CLE,IAD,288,0
LFYHH09,2019-05-03 07:20:00,WN,ELP,SAT,496,0
WPITI05,2019-05-03 07:25:00,UA,ORD,PVD,849,0
BLKYM02,2019-05-03 07:29:00,CO,CLE,BOS,563,0
DKWRJ05,2019-05-03 07:30:00,WN,GEG,SEA,224,0
JWIES03,2019-05-03 07:35:00,OH,MEM,CVG,403,0
GQFEQ05,2019-05-03 07:46:00,DL,SRQ,ATL,445,0
ZKBWX02,2019-05-03 07:50:00,OO,LAX,SMF,373,0
IDZVX04,2019-05-03 07:56:00,CO,IAH,TPA,787,0
VPHPB07,2019-05-03 07:59:00,DL,SEA,JFK,2421,0
LINNL08,2019-05-03 08:00:00,OO,XNA,ORD,522,0
HPOMC07,2019-05-03 08:00:00,XE,TUL,IAH,429,0
SEKPD07,2019-05-03 08:01:00,AA,STL,RSW,979,0
ZQGEV05,2019-05-03 08:08:00,EV,CVG,CAK,214,0
IWUSS08,2019-05-03 08:08:00,OO,SLC,PDX,630,0
QYAXE06,2019-05-03 08:11:00,US,FLL,CLT,631,0
GZOHS07,2019-05-03 08:16:00,CO,SAN,IAH,1303,0
HFMDD08,2019-05-03 08:18:00,DH,BDL,IAD,326,0
OHNCK03,2019-05-03 08:24:00,DL,SLC,ORD,1249,0
OSWYB04,2019-05-03 08:24:00,OO,AUS,SLC,1085,0
MYDGL06,2019-05-03 08:25:00,XE,EWR,OMA,1133,0
XLXZA05,2019-05-03 08:25:00,WN,MCO,BDL,1050,0
MTMIN04,2019-05-03 08:28:00,CO,DCA,IAH,1208,0
GVNBA05,2019-05-03 08:29:00,DL,BOS,LGA,185,0
KCTNO05,2019-05-03 08:37:00,F9,DEN,DCA,1476,0
XMKIR06,2019-05-03 08:37:00,WN,STL,TUL,351,0
KABUU01,2019-05-03 08:53:00,WN,PHL,LAX,2401,0
VVGUP06,2019-05-03 08:56:00,OO,SBP,LAX,155,0
IGMLB09,2019-05-03 08:56:00,OO,SLC,JAC,205,0
ITUMX07,2019-05-03 08:57:00,UA,ORD,SFO,1846,0
XXHTP05,2019-05-03 09:05:00,WN,CLE,BWI,314,0
MBMEW04,2019-05-03 09:07:00,B6,JFK,SJU,1597,0
WZMQR04,2019-05-03 09:08:00,CO,DCA,IAH,1208,1
VTTTL09,2019-05-03 09:08:00,CO,IAH,SJC,1608,0
DRSAY07,2019-05-03 09:11:00,US,JFK,PHX,2153,0
YDPJE07,2019-05-03 09:15:00,WN,RNO,LAX,390,0
XHQRH08,2019-05-03 09:16:00,NW,DTW,MYR,636,0
ZSSAW07,2019-05-03 09:19:00,NW,ALB,DTW,488,0
UUNTN05,2019-05-03 09:20:00,US,CLT,SRQ,547,0
LFRGP06,2019-05-03 09:24:00,B6,JFK,ROC,264,0
ZKOIE09,2019-05-03 09:24:00,WN,BWI,ISP,220,0
AVONF02,2019-05-03 09:26:00,NW,MEM,MSY,349,0
DOVNI01,2019-05-03 09:39:00,MQ,BOS,CMH,640,0
RNLDA07,2019-05-03 09:39:00,US,PHL,RSW,992,0
ZWWBE07,2019-05-03 09:45:00,UA,DEN,ONT,819,0
IOBBF05,2019-05-03 09:47:00,TZ,MDW,LGA,725,0
DYDKE04,2019-05-03 09:49:00,OO,SLC,TUS,601,0
NCFTJ05,2019-05-03 09:51:00,TZ,MDW,RSW,1105,0
VWUHP04,2019-05-03 09:52:00,AS,PDX,LAS,762,0
FYKLV02,2019-05-03 09:56:00,AA,MSP,DFW,852,1
KFYLI06,2019-05-03 10:00:00,YV,PHX,FAT,493,0
VAOVO04,2019-05-03 10:10:00,WN,STL,MCO,880,0
QKRLE05,2019-05-03 10:23:00,AQ,KOA,HNL,163,0
OECKQ03,2019-05-03 10:26:00,DL,ATL,CVG,373,0
AIRGK03,2019-05-03 10:30:00,OH,CVG,MIA,948,0
IXFYS05,2019-05-03 10:31:00,US,MCO,PIT,834,0
SKDJU09,2019-05-03 10:33:00,EV,PIT,ATL,526,1
SFPVN05,2019-05-03 10:36:00,UA,LAS,DEN,629,0
VXCRW03,2019-05-03 10:40:00,WN,LAS,SLC,368,0
EUJZG04,2019-05-03 10:43:00,DL,ATL,PVD,903,0
FLMMR06,2019-05-03 10:50:00,EV,GNV,ATL,300,0
RCRGJ07,2019-05-03 10:57:00,OH,OMA,CVG,614,0
OPRQX09,2019-05-03 11:05:00,WN,LAS,PHX,256,0
TLULU02,2019-05-03 11:05:00,WN,SJC,LAX,308,0
OCWVD09,2019-05-03 11:08:00,US,CLT,BNA,329,0
UVHFF09,2019-05-03 11:11:00,DL,SLC,SFO,599,0
EDOWD01,2019-05-03 11:12:00,AA,MIA,ORD,1197,0
KFFXQ02,2019-05-03 11:14:00,US,PDX,PHX,1009,0
YHZQF01,2019-05-03 11:20:00,AA,DFW,MFE,468,0
IXGVE06,2019-05-03 11:22:00,US,SEA,PHL,2378,0
NULEY01,2019-05-03 11:24:00,AA,AUS,DFW,190,0
CWDZV02,2019-05-03 11:24:00,US,CLT,RSW,600,0
QJWOO09,2019-05-03 11:26:00,UA,DEN,PDX,992,0
EXZVL02,2019-05-03 11:30:00,CO,IAH,ATL,689,0
IYGCK04,2019-05-03 11:34:00,B6,FLL,BOS,1237,0
OCDSQ03,2019-05-03 11:34:00,NW,MSP,PDX,1426,0
PQTYL08,2019-05-03 11:38:00,UA,DEN,SMF,910,0
BMXTM06,2019-05-03 11:41:00,NW,MSP,SFO,1589,0
YBSGC08,2019-05-03 11:45:00,WN,BHM,HOU,570,0
SGCWC02,2019-05-03 11:50:00,OH,CHO,CVG,342,0
MDVBE03,2019-05-03 11:55:00,NW,BOS,DTW,632,0
IVLYE09,2019-05-03 11:58:00,WN,DAL,LIT,296,0
YVPKQ05,2019-05-03 12:00:00,WN,DAL,HOU,239,0
WBJHZ03,2019-05-03 12:05:00,OH,BOS,BWI,370,0
ABOSJ03,2019-05-03 12:11:00,OO,SFO,FAT,158,1
CFQQR04,2019-05-03 12:16:00,UA,DEN,ICT,419,0
OHQHZ06,2019-05-03 12:18:00,CO,SFO,IAH,1635,0
OFXQT09,2019-05-03 12:18:00,MQ,STL,RDU,667,0
SISNS08,2019-05-03 12:22:00,MQ,GRR,DFW,931,0
ZVUNJ03,2019-05-03 12:28:00,US,BOS,PHL,280,1
XTIFG05,2019-05-03 12:30:00,WN,ALB,BWI,288,0
HYKFB01,2019-05-03 12:30:00,WN,SAN,OAK,446,0
EZMTV06,2019-05-03 12:30:00,WN,SAN,SMF,480,1
YIBUC02,2019-05-03 12:30:00,WN,PHX,ONT,325,0
HIIVV01,2019-05-03 12:38:00,F9,DEN,SAN,853,0
SNTYY01,2019-05-03 12:40:00,HP,OAK,PHX,646,0
VWGWT01,2019-05-03 12:45:00,NW,BUF,DTW,240,0
RYCMZ04,2019-05-03 13:02:00,AA,PIT,DFW,1068,0
ERBQL03,2019-05-03 13:03:00,AA,DFW,GSO,999,0
DUEET05,2019-05-03 13:10:00,OO,ORD,MBS,222,0
UGSDW05,2019-05-03 13:11:00,XE,HSV,IAH,595,1
PSRQZ03,2019-05-03 13:12:00,F9,PHX,DEN,602,0
JDXLO01,2019-05-03 13:13:00,AA,MCO,LAX,2217,0
TWYKC04,2019-05-03 13:15:00,OH,LGA,CHS,641,0
SCCID07,2019-05-03 13:17:00,CO,IAH,JAX,817,0
CFMRH03,2019-05-03 13:26:00,DL,COS,ATL,1185,0
TLQKQ06,2019-05-03 13:32:00,US,PHL,ORD,678,1
RBEQZ06,2019-05-03 13:42:00,HA,HNL,KOA,163,0
VKFEM05,2019-05-03 13:43:00,NW,DTW,JFK,508,0
UCRFH06,2019-05-03 13:45:00,CO,FLL,EWR,1065,0
UXARL07,2019-05-03 13:45:00,US,SMF,LAS,397,0
RVFNL07,2019-05-03 13:48:00,AA,DFW,ABQ,569,0
KAKEY06,2019-05-03 13:49:00,B6,JFK,TPA,1005,1
RKPUN03,2019-05-03 13:50:00,OO,SBA,LAX,89,0
ZCSME08,2019-05-03 13:51:00,DH,JAX,IAD,631,0
KIOPT03,2019-05-03 13:54:00,OO,SBP,SFO,191,0
GVRHM05,2019-05-03 13:57:00,AA,LGA,ORD,733,0
FZFLA01,2019-05-03 14:03:00,MQ,DFW,CVG,812,0
KEIRL02,2019-05-03 14:10:00,UA,FLL,IAD,901,0
RMEVO04,2019-05-03 14:13:00,OO,ONT,LAX,47,0
TOPYC04,2019-05-03 14:20:00,WN,LAS,TUL,1076,0
HRDXO09,2019-05-03 14:25:00,EV,LIT,ATL,453,0
DSVXU09,2019-05-03 14:25:00,NW,MSP,PHX,1276,0
AZFOC01,2019-05-03 14:26:00,CO,EWR,CLE,404,0
AAQLE08,2019-05-03 14:30:00,WN,LAX,SMF,373,0
GHWOA08,2019-05-03 14:30:00,MQ,CLE,LGA,418,0
GZODA07,2019-05-03 14:30:00,TZ,HNL,SFO,2398,0
HCDFD05,2019-05-03 14:36:00,F9,IAH,DEN,861,0
ZHQTT01,2019-05-03 14:41:00,TZ,MDW,LGA,725,0
TDNXK02,2019-05-03 14:43:00,AA,RDU,MIA,700,0
PGGBX05,2019-05-03 14:47:00,OO,BZN,SLC,347,0
SYEAU02,2019-05-03 14:50:00,UA,DEN,PDX,992,0
VWWRW06,2019-05-03 14:56:00,MQ,SAN,LAX,109,0
DLWMZ06,2019-05-03 14:58:00,YV,CHS,IAD,441,0
MDCOE01,2019-05-03 15:00:00,YV,OKC,PHX,833,0
JLKLY08,2019-05-03 15:00:00,WN,PHX,ONT,325,0
LOYLO03,2019-05-03 15:03:00,MQ,DFW,MSP,852,1
QQGXO09,2019-05-03 15:08:00,EV,LFT,ATL,503,0
KLWHL01,2019-05-03 15:10:00,MQ,DFW,SGF,364,0
UEANM06,2019-05-03 15:12:00,DL,ATL,SRQ,445,0
UVMHZ03,2019-05-03 15:28:00,DL,DCA,LGA,214,0
NZCSI06,2019-05-03 15:30:00,MQ,DFW,DSM,624,0
KQDDC06,2019-05-03 15:38:00,AA,LAX,ORD,1745,0
VBVYY04,2019-05-03 15:40:00,AA,ORD,SAN,1723,1
YWCCF08,2019-05-03 15:49:00,US,PHL,RDU,336,0
DEMPL06,2019-05-03 15:53:00,CO,IAH,TPA,787,0
EBWAP05,2019-05-03 15:56:00,TZ,MDW,LGA,725,0
SRQUV09,2019-05-03 15:56:00,FL,DTW,ATL,594,0
PKZIK07,2019-05-03 16:00:00,WN,PHX,LAS,256,0
FAPTU07,2019-05-03 16:00:00,FL,MDW,SRQ,1035,0
CTCBV04,2019-05-03 16:06:00,NW,PHL,DTW,453,0
QWCRX08,2019-05-03 16:06:00,DL,CVG,ATL,373,0
QZRCS03,2019-05-03 16:10:00,MQ,SDF,ORD,286,0
UNJIT09,2019-05-03 16:22:00,UA,ORD,CMH,296,0
BKUKN07,2019-05-03 16:24:00,XE,MAF,IAH,429,0
NQCXP03,2019-05-03 16:28:00,MQ,LBB,DFW,282,1
FBOWG05,2019-05-03 16:30:00,WN,LAX,OAK,337,0
IYZEH04,2019-05-03 16:36:00,CO,SAN,EWR,2425,0
PTSZW03,2019-05-03 16:37:00,OH,CMH,DCA,322,0
BQSZF01,2019-05-03 16:39:00,FL,PHL,TPA,920,0
ROBXJ06,2019-05-03 16:40:00,XE,BUF,EWR,282,0
UBCQN05,2019-05-03 16:42:00,EV,ATL,MOB,302,0
GVWTO09,2019-05-03 16:43:00,AS,FAI,ANC,261,0
WZGQL08,2019-05-03 16:45:00,AA,DFW,IAH,224,0
MLBGN07,2019-05-03 16:48:00,US,DCA,CLT,331,0
WADAV08,2019-05-03 16:48:00,MQ,DFW,LBB,282,0
KWIFD06,2019-05-03 16:50:00,FL,BWI,MCO,787,0
JTIEK04,2019-05-03 17:00:00,AA,HSV,DFW,603,0
BBGWG09,2019-05-03 17:13:00,OO,SLC,OMA,839,0
EIFLW02,2019-05-03 17:15:00,XE,MSP,IAH,1034,0
TAMST07,2019-05-03 17:16:00,MQ,EVV,ORD,273,0
ORNSC05,2019-05-03 17:18:00,MQ,ROC,ORD,528,1
OXQBX04,2019-05-03 17:21:00,UA,MSY,IAD,954,0
AWDKW04,2019-05-03 17:25:00,WN,SAN,SJC,417,0
IHZFT06,2019-05-03 17:25:00,UA,PHX,DEN,602,0
WIBUV01,2019-05-03 17:29:00,AS,GEG,SEA,224,0
WCTGC07,2019-05-03 17:30:00,WN,AUS,LBB,341,0
LVGMV05,2019-05-03 17:31:00,XE,IAH,IND,845,0
XUEMG06,2019-05-03 17:33:00,B6,LGB,OAK,353,0
ZHDXZ04,2019-05-03 17:34:00,UA,TPA,DEN,1506,0
XRTDF08,2019-05-03 17:40:00,EV,ATL,TUL,674,1
KUZYX02,2019-05-03 17:40:00,UA,DCA,ORD,612,0
EEHUP04,2019-05-03 17:45:00,WN,MAF,ELP,246,0
MUCRD04,2019-05-03 17:46:00,XE,MSN,EWR,799,0
KNWNT08,2019-05-03 18:05:00,OO,FAT,SFO,158,1
DZNFU07,2019-05-03 18:09:00,US,CLT,DEN,1337,0
IEMQG03,2019-05-03 18:13:00,DL,HNL,ATL,4502,0
MSTQA08,2019-05-03 18:15:00,OH,LGA,RDU,431,0
XSCCR03,2019-05-03 18:20:00,NW,MEM,DCA,762,0
ZSMDM05,2019-05-03 18:20:00,OH,BGR,BOS,201,0
QDILU06,2019-05-03 18:23:00,OO,XNA,ORD,522,0
ZPEXJ03,2019-05-03 18:35:00,EV,ATL,IND,432,0
TYVIR05,2019-05-03 18:35:00,DL,ATL,FLL,581,0
UHTCW04,2019-05-03 18:35:00,US,IAH,CLT,913,0
BESRV01,2019-05-03 18:36:00,US,MIA,CLT,650,0
TKQZI09,2019-05-03 18:40:00,OO,SFO,ACV,250,1
PVWMP02,2019-05-03 18:51:00,XE,IAH,XNA,438,0
QWBGM08,2019-05-03 18:52:00,NW,MSP,MEM,700,0
SAGHV02,2019-05-03 18:57:00,OO,ONT,LAX,47,0
YINXF03,2019-05-03 18:57:00,CO,IAH,SAN,1303,0
FHODC04,2019-05-03 19:00:00,WN,BWI,STL,737,0
LVRYC03,2019-05-03 19:00:00,YV,ROC,IAD,289,0
EIVSZ02,2019-05-03 19:01:00,MQ,DFW,DSM,624,0
WWWAO07,2019-05-03 19:03:00,AA,ORD,SEA,1721,0
IAJRC07,2019-05-03 19:05:00,DL,CVG,BOS,752,0
QNAVQ05,2019-05-03 19:10:00,WN,SJC,SEA,697,0
PXYGT09,2019-05-03 19:18:00,B6,OAK,LGB,353,0
OPTHE07,2019-05-03 19:27:00,DL,BOS,LGA,185,0
MOBJP04,2019-05-03 19:29:00,US,PHX,SLC,507,0
WBIVV08,2019-05-03 19:35:00,B6,FLL,JFK,1069,1
PPBZL05,2019-05-03 19:38:00,CO,IAH,PIT,1117,0
TSPLY02,2019-05-03 19:39:00,AS,ANC,FAI,261,0
EGESD08,2019-05-03 19:39:00,WN,BWI,FLL,925,0
