tenure,totalcharges,seniorcitizen,monthlycharges,gender,partner,dependents,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod
24,1210.4,0,49.55,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0
25,532.1,0,19.2,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1
1,18.85,0,18.85,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3
19,467.5,0,20.85,1,0,1,1,0,2,1,1,1,1,1,1,2,0,1
7,587.1,0,86.25,0,1,0,1,0,1,0,0,2,0,2,0,0,1,2
18,1011.05,1,59.1,1,1,0,1,0,0,2,0,0,0,0,2,0,1,1
40,4108.15,0,102.65,1,0,0,1,2,1,0,2,2,0,2,2,0,1,3
72,6688.95,0,93.25,0,1,1,1,2,0,2,2,2,2,2,2,2,1,0
16,284.35,0,19.75,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3
1,44.35,0,44.35,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
18,1468.75,0,78.2,1,1,0,1,0,1,0,0,2,2,0,0,0,0,2
14,667.7,0,46.35,1,1,0,0,1,0,0,0,0,0,2,2,0,0,2
54,1364.75,1,24.95,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15,1217.25,1,80.2,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2
27,2287.25,1,85.25,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2
19,865.85,0,45.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,130.75,0,40.15,1,0,0,0,1,0,0,0,2,0,2,0,0,1,3
45,4740.0,0,100.85,1,0,0,1,2,1,0,2,0,0,2,2,0,1,1
25,1373.0,0,54.1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,2
58,1131.5,0,20.3,1,0,0,1,0,2,1,1,1,1,1,1,2,0,1
70,1378.75,0,19.8,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0
46,851.2,0,19.6,1,1,0,1,0,2,1,1,1,1,1,1,0,0,2
1,85.7,1,85.7,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2
19,1651.95,0,84.75,1,0,0,1,2,1,2,0,2,0,0,0,0,1,2
69,1718.35,0,24.95,0,1,0,1,2,2,1,1,1,1,1,1,2,1,1
2,171.15,0,80.95,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2
58,3972.25,0,68.4,0,1,0,1,2,0,2,0,0,2,0,2,1,1,2
40,3706.95,0,97.1,1,1,0,1,2,1,0,0,0,0,2,2,0,1,0
26,2006.1,1,78.8,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2
2,39.3,0,19.75,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3
8,600.15,1,74.05,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0
70,4664.15,0,67.95,1,1,0,1,0,0,2,2,0,2,0,2,2,0,3
2,165.45,0,86.0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,2
68,6297.65,0,90.2,0,1,0,1,2,1,0,2,2,2,0,0,2,0,1
54,6049.5,0,114.65,0,1,0,1,2,1,2,2,2,2,2,2,1,1,3
72,8424.9,0,115.8,1,1,0,1,2,1,2,2,2,2,2,2,2,1,0
14,1054.8,0,76.1,1,0,1,1,0,0,2,2,2,2,0,2,2,0,0
67,1335.2,0,19.65,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3
23,1759.4,0,77.15,0,1,1,1,2,0,2,0,2,2,2,0,2,1,0
15,1111.85,0,79.75,0,0,0,1,2,1,0,2,0,0,0,0,0,1,2
67,6079.0,1,94.65,1,1,0,1,2,1,0,0,0,0,2,2,0,1,1
25,1992.95,0,76.15,0,0,0,1,0,0,2,0,0,2,2,2,0,1,1
22,1820.9,1,81.7,0,0,0,1,0,1,2,2,0,0,0,0,0,0,2
2,56.35,0,25.05,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
5,371.6,1,71.45,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3
71,1372.45,0,19.1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1
70,7250.15,0,104.0,1,0,0,1,2,1,2,0,0,2,2,2,2,1,1
51,3121.45,0,60.5,1,1,1,1,0,0,2,2,0,2,0,0,2,0,1
6,260.8,0,44.6,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
16,1540.05,1,91.55,1,1,0,1,0,1,0,0,2,2,0,2,0,1,2
44,3973.2,0,88.15,0,0,0,1,0,1,0,2,2,0,2,0,0,1,1
22,433.5,0,19.95,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3
27,2180.55,0,79.5,1,0,1,1,2,1,0,0,0,2,0,0,0,1,2
54,6118.95,0,109.55,1,1,0,1,2,1,2,2,2,0,2,2,0,0,2
65,6744.25,0,105.05,0,0,0,1,2,1,0,2,0,2,2,2,1,1,0
72,1679.25,0,23.75,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0
31,1910.75,0,64.0,0,1,0,1,0,0,2,0,0,2,0,2,1,1,2
50,3822.45,1,75.15,1,1,1,1,2,0,2,2,2,0,0,2,2,1,0
71,6856.95,0,95.65,0,1,0,1,2,1,2,2,0,0,2,0,1,0,3
1,20.75,0,20.75,1,0,0,1,0,2,1,1,1,1,1,1,0,0,1
52,5621.85,1,106.5,0,1,0,1,2,1,0,2,2,0,2,2,1,1,2
44,4915.15,0,111.5,1,0,0,1,2,1,2,2,2,0,2,2,0,1,2
1,79.15,0,79.15,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2
70,5986.45,0,88.0,1,1,0,1,2,1,2,2,0,2,0,0,2,1,1
1,50.5,0,50.5,1,0,0,1,0,0,0,0,2,0,0,0,0,1,2
8,186.3,0,25.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7,150.6,0,20.35,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3
33,2716.3,1,83.85,1,0,0,1,2,1,0,2,2,0,0,0,0,1,1
40,2635.0,0,63.9,0,1,0,1,2,0,0,2,0,0,2,0,1,0,0
17,1329.15,0,83.55,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2
60,5969.95,0,103.75,1,1,1,1,2,1,0,2,0,2,2,2,0,1,0
32,3131.55,0,94.8,1,1,1,1,0,1,2,2,2,0,0,2,1,0,3
48,1388.75,1,29.9,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0
22,1098.85,0,50.35,0,0,0,0,1,0,0,2,0,0,2,2,0,1,2
36,3003.55,0,85.85,0,0,0,1,0,0,2,2,2,2,2,2,1,0,0
1,20.4,0,20.4,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3
23,538.5,0,24.35,1,1,1,1,2,2,1,1,1,1,1,1,1,0,3
72,5730.7,0,79.05,0,1,1,1,2,1,2,0,0,0,0,0,2,0,0
34,2339.3,0,67.65,0,0,1,1,0,0,2,0,2,2,2,0,2,0,1
14,937.6,0,65.45,1,1,1,1,0,0,2,2,0,0,2,0,0,1,2
37,697.65,0,20.35,1,1,0,1,0,2,1,1,1,1,1,1,0,0,0
65,5071.9,0,79.4,0,1,1,1,2,0,0,2,0,2,2,2,2,1,0
3,168.15,0,50.15,1,1,1,1,0,0,0,0,2,0,0,0,0,1,2
2,143.9,0,69.95,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3
31,1580.1,1,50.4,0,1,0,0,1,0,2,2,2,0,0,2,1,1,1
1,24.4,0,24.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
36,689.0,0,18.55,1,0,0,1,0,2,1,1,1,1,1,1,2,1,1
48,3682.45,0,78.75,1,0,1,1,2,0,2,0,2,0,2,2,1,1,1
61,7365.7,0,118.6,0,0,0,1,2,1,2,2,2,2,2,2,1,1,2
1,84.65,0,84.65,1,0,0,1,2,1,0,0,0,0,2,0,0,1,3
45,2796.45,0,62.55,0,0,0,1,0,0,2,2,0,2,0,0,1,1,1
1,69.25,1,69.25,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2
70,5411.4,1,75.65,0,1,0,1,2,1,0,0,0,0,0,0,2,1,1
38,3624.3,0,94.65,1,1,1,1,2,1,0,2,2,0,2,0,0,1,2
17,1556.85,0,92.7,0,0,1,1,2,1,0,2,2,2,0,0,0,1,1
26,684.05,0,26.0,0,1,0,1,2,2,1,1,1,1,1,1,1,0,3
52,4433.3,0,85.8,0,1,1,1,0,1,0,2,2,2,0,0,0,0,0
66,7051.95,1,107.35,1,1,0,1,2,1,0,2,2,2,2,2,1,1,0
32,2010.95,0,64.85,1,0,0,1,0,0,0,0,0,0,2,2,1,1,0
64,1740.8,1,25.65,1,1,0,1,2,2,1,1,1,1,1,1,2,0,1
15,1308.4,0,84.3,0,1,0,1,0,1,0,0,2,0,2,0,0,1,2
2,46.4,0,24.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
46,4564.9,1,98.85,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2
64,5692.65,0,89.45,1,1,0,1,2,1,2,2,2,0,0,0,1,0,0
8,908.55,1,100.15,0,0,0,1,2,1,0,0,0,2,2,2,0,1,1
30,3021.3,0,97.0,1,0,0,1,0,1,0,2,0,0,2,2,1,1,0
63,5329.55,1,84.0,1,1,0,1,0,0,2,2,2,2,2,2,1,1,0
10,551.3,0,55.55,0,1,1,1,0,0,0,2,2,0,0,0,0,1,3
12,526.95,1,43.65,1,0,0,0,1,0,0,0,2,2,0,2,0,1,2
5,378.4,1,78.95,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2
3,113.95,0,34.8,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1
1,49.5,0,49.5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2
65,5931.0,0,90.65,1,1,0,1,2,1,0,2,0,0,0,2,0,1,2
1,36.45,1,36.45,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2
4,293.85,1,70.65,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2
52,5839.3,1,108.1,0,0,0,1,2,1,2,2,2,0,2,2,0,0,1
60,6668.35,1,110.0,0,1,0,1,0,1,2,2,2,2,2,2,2,1,0
42,761.85,0,19.05,0,1,1,1,0,2,1,1,1,1,1,1,1,1,2
5,100.2,0,24.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
30,2044.75,0,70.4,1,0,0,1,0,0,2,2,0,2,2,0,1,0,2
57,5012.35,0,89.55,1,0,1,1,2,0,2,2,2,2,2,2,2,0,3
1,19.45,0,19.45,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2
30,1653.85,0,55.65,1,0,0,1,0,0,2,0,2,0,0,0,2,1,3
1,90.85,0,90.85,1,0,1,1,0,1,0,0,0,0,2,2,0,1,2
7,256.6,0,34.2,1,1,0,0,1,0,2,2,0,0,0,0,0,0,3
12,1095.65,0,89.4,0,0,0,1,0,1,0,0,2,2,0,2,0,1,2
13,849.1,1,70.45,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
47,4391.45,0,96.1,1,1,1,1,0,1,2,2,2,0,0,2,1,1,2
2,39.85,0,20.7,0,0,0,1,0,2,1,1,1,1,1,1,0,1,0
22,454.05,0,19.05,0,1,1,1,0,2,1,1,1,1,1,1,0,0,0
31,3019.5,0,93.8,1,1,0,1,2,1,0,2,2,0,2,0,0,0,2
5,415.55,0,80.6,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2
1,33.6,0,33.6,1,0,1,0,1,0,0,2,0,2,0,0,0,0,3
1,45.2,1,45.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
27,1461.45,0,53.45,1,0,0,1,0,0,2,0,0,2,0,0,0,0,3
7,633.45,0,94.05,0,0,0,1,0,1,0,2,0,0,2,2,1,1,3
72,8443.7,1,115.75,0,1,0,1,2,1,2,2,2,2,2,2,2,1,1
58,1519.0,0,24.7,0,0,0,1,2,2,1,1,1,1,1,1,2,1,1
19,1286.05,1,66.4,1,1,0,1,0,0,2,0,2,0,2,0,0,0,0
2,162.55,1,81.5,0,0,0,1,0,1,0,0,0,0,2,0,0,0,3
33,579.4,0,20.1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3
28,2068.55,0,74.9,1,0,1,1,0,1,2,0,0,0,0,0,0,1,0
54,2966.95,1,55.45,1,0,0,0,1,0,0,2,2,0,2,2,1,1,2
67,1372.9,0,19.25,0,1,1,1,0,2,1,1,1,1,1,1,2,1,0
1,19.9,0,19.9,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3
19,1875.55,0,100.95,1,1,1,1,2,1,0,0,0,2,2,2,1,1,2
71,6325.25,0,90.35,1,1,1,1,2,0,2,2,2,2,2,2,2,0,2
71,7707.7,0,109.25,0,1,0,1,2,1,0,2,2,2,2,2,2,0,2
57,1167.6,0,19.5,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0
71,6045.9,0,86.1,1,1,0,1,0,0,2,2,2,2,2,2,2,1,0
32,3183.4,0,96.2,1,0,0,1,0,1,0,0,0,2,2,2,0,1,2
43,4211.55,0,100.0,1,0,0,1,2,1,0,0,0,2,2,2,1,1,2
72,8468.2,0,114.05,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1
26,1553.2,0,56.05,0,0,0,1,0,0,0,2,2,0,0,0,1,1,3
61,1445.2,0,24.2,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3
17,1201.65,0,70.35,1,1,1,1,2,0,2,0,2,0,2,0,1,1,0
2,104.2,1,54.85,0,0,0,1,0,0,2,2,0,0,0,0,0,0,3
53,5000.2,0,94.85,0,1,0,1,0,1,0,0,2,0,2,2,1,1,0
20,1370.35,0,68.9,0,0,0,1,2,0,0,2,0,2,0,2,0,1,1
62,5586.45,0,90.7,1,0,0,1,2,1,2,2,2,0,0,0,0,0,0
1,24.25,0,24.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
47,4889.3,0,103.1,1,0,0,1,2,1,0,2,2,0,2,2,1,1,2
1,43.95,0,43.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19,1093.4,0,56.2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2
12,593.75,0,50.25,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0
33,3055.5,1,93.55,1,1,0,1,0,1,2,2,0,2,0,2,1,1,2
22,1554.0,0,69.25,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2
61,5175.3,0,86.45,0,0,0,1,2,0,2,0,2,2,2,2,2,0,1
1,49.9,0,49.9,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3
35,797.1,0,23.3,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0
60,2288.7,0,37.7,0,1,0,0,1,0,2,2,0,2,0,0,2,0,0
26,2510.7,1,98.1,0,1,0,1,2,1,0,0,2,0,2,2,0,1,0
60,5774.55,1,93.25,1,1,1,1,2,1,2,2,0,0,0,2,0,1,2
61,5264.5,0,84.9,1,1,1,1,0,0,2,2,2,2,2,2,1,0,0
61,2117.2,0,33.6,1,1,1,0,1,0,2,0,2,0,0,0,0,0,0
25,461.3,0,19.05,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3
40,2379.1,0,56.6,0,1,0,1,2,0,0,2,0,0,0,0,0,0,1
3,132.2,1,41.15,1,0,0,0,1,0,0,0,2,0,0,2,0,1,2
1,19.4,0,19.4,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3
19,373.5,0,19.95,1,0,0,1,0,2,1,1,1,1,1,1,2,1,3
24,1928.7,0,79.65,0,1,0,1,2,1,0,0,2,0,0,0,0,1,3
20,1782.4,1,94.1,0,0,0,1,2,1,0,2,2,0,0,2,0,1,2
5,291.45,0,56.15,1,0,0,1,0,0,0,0,2,2,0,0,0,0,2
5,415.55,1,84.85,0,0,0,1,0,1,0,0,2,0,2,0,0,1,3
71,5708.2,0,80.6,1,0,0,1,2,0,2,2,2,2,0,2,2,0,0
72,1871.85,0,24.85,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1
47,4042.3,1,85.5,1,0,0,1,0,1,2,0,0,0,0,2,0,0,3
65,7246.15,1,110.35,1,0,0,1,2,1,2,0,2,2,2,2,2,1,2
65,7082.45,1,108.8,0,1,0,1,2,1,0,2,2,0,2,2,0,1,0
25,2660.2,1,102.8,0,0,0,1,2,1,2,2,0,0,2,2,0,1,3
1,19.1,0,19.1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3
65,6985.65,0,105.5,0,1,1,1,2,1,0,2,2,0,2,2,0,1,2
30,587.1,0,20.7,1,1,0,1,0,2,1,1,1,1,1,1,1,0,1
37,2911.8,0,79.25,1,1,0,1,2,0,2,0,2,0,2,2,1,0,3
2,38.15,0,19.95,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3
40,4086.3,1,101.85,1,1,0,1,2,1,2,0,0,0,2,2,0,0,2
1,60.1,0,60.1,1,0,0,1,2,0,0,2,0,2,0,0,0,0,3
48,4834.0,0,100.05,0,1,0,1,0,1,0,0,2,2,2,2,0,1,1
5,125.5,0,25.05,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3
63,1237.65,0,19.25,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3
18,1443.65,1,84.95,0,0,0,1,0,1,0,0,2,0,0,2,0,1,2
7,174.7,0,20.25,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0
2,174.45,0,79.95,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2
2,32.7,0,20.0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3
67,3281.65,0,50.9,1,1,1,0,1,0,2,0,0,0,2,2,2,0,1
47,2768.65,0,60.0,0,1,1,0,1,0,2,2,2,0,2,2,2,1,1
5,408.5,1,85.55,1,0,0,1,0,1,0,2,0,0,0,2,0,1,2
46,2460.15,0,54.35,0,0,0,1,0,0,0,0,2,2,0,0,2,0,1
56,5841.35,1,104.75,0,0,0,1,2,1,0,2,2,0,2,2,0,0,2
53,2495.2,0,48.7,0,1,1,0,1,0,2,2,2,0,0,2,0,1,0
8,780.5,1,101.35,0,0,0,1,2,1,0,0,2,0,2,2,0,0,2
65,6496.15,1,99.1,1,0,0,1,0,1,0,2,2,0,2,2,0,1,0
8,145.0,0,19.75,0,1,1,1,0,2,1,1,1,1,1,1,1,1,3
63,6780.1,0,108.25,0,0,0,1,2,1,2,2,2,0,2,2,0,0,1
1,45.95,0,45.95,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
16,326.65,0,19.05,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3
12,617.15,0,49.85,0,1,0,0,1,0,0,0,2,0,2,2,0,1,0
72,5102.35,0,69.85,1,1,1,1,2,0,2,2,2,2,0,0,2,0,0
8,159.35,0,19.5,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0
61,1551.6,0,24.1,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3
1,91.3,1,91.3,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2
1,49.0,0,49.0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1
51,1266.4,0,24.6,1,0,0,1,2,2,1,1,1,1,1,1,1,1,0
4,303.7,1,80.25,0,0,0,1,2,1,2,0,0,0,0,0,0,1,2
38,781.25,0,20.45,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3
72,8496.7,0,114.9,0,0,0,1,2,1,2,2,2,2,2,2,2,1,2
19,1620.8,0,89.1,0,1,0,1,2,1,0,2,0,0,0,2,0,1,2
27,2793.55,0,100.75,1,1,1,1,2,1,2,2,0,2,2,0,0,0,2
22,1573.95,0,75.0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0
67,4361.55,0,65.55,1,0,0,1,0,0,2,0,2,0,0,2,2,0,0
43,1931.3,0,44.15,1,0,0,0,1,0,0,0,2,2,0,2,1,0,2
32,3416.85,0,104.05,0,0,0,1,2,1,0,2,2,0,2,2,1,1,1
10,887.35,0,79.85,1,0,0,1,0,1,2,0,2,0,0,0,0,1,3
33,1952.8,0,59.4,0,0,0,1,2,0,2,0,0,2,0,0,1,0,2
10,1043.3,0,110.1,1,0,0,1,0,1,2,2,2,2,2,2,0,1,2
66,1359.5,0,20.35,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2
11,880.05,1,82.9,0,1,0,1,0,1,0,0,0,2,2,0,0,1,2
52,4993.4,0,98.15,0,1,1,1,2,1,2,2,2,0,0,2,0,0,0
49,4520.15,0,93.65,1,1,1,1,2,1,0,2,2,0,2,0,1,1,2
42,2762.75,0,66.5,0,0,0,1,0,0,0,0,2,2,0,2,2,0,1
27,2209.75,0,80.65,1,1,1,1,0,1,2,2,0,0,0,0,1,1,1
42,3930.6,1,95.55,0,1,0,1,2,1,0,2,2,0,2,0,0,1,2
18,957.1,0,54.4,0,1,1,1,0,0,0,0,2,2,0,0,1,1,1
29,1834.15,0,60.2,1,1,1,1,0,0,2,0,0,0,0,2,0,1,3
72,6130.85,0,84.5,1,1,1,1,2,1,0,0,0,0,0,2,2,1,1
37,785.75,0,20.15,1,0,0,1,0,2,1,1,1,1,1,1,1,0,1
35,949.8,0,25.4,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1
1,70.8,0,70.8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
4,261.65,1,69.35,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
56,5688.05,1,100.65,0,1,0,1,2,1,0,0,2,0,2,2,0,1,0
40,1024.7,0,24.8,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3
50,2230.85,0,44.8,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
40,2971.7,0,74.8,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1
18,1597.25,0,90.7,1,0,0,1,2,1,0,0,2,0,0,2,0,1,1
58,3795.45,0,64.9,0,0,0,1,0,0,2,2,2,2,0,0,2,1,1
18,600.0,0,33.5,1,0,0,0,1,0,0,2,2,0,0,0,0,1,1
50,5071.05,0,103.7,1,1,1,1,2,1,0,2,0,2,2,2,0,0,2
29,1958.45,0,69.05,1,1,1,1,2,0,2,0,0,2,2,0,1,0,0
43,3645.6,1,84.85,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2
57,4166.35,0,74.3,0,0,0,1,0,0,2,2,2,2,2,0,2,1,1
56,1238.65,0,21.2,1,0,1,1,0,2,1,1,1,1,1,1,1,1,3
72,1859.1,0,24.75,1,1,1,1,2,2,1,1,1,1,1,1,2,0,1
1,25.0,0,25.0,1,0,0,1,2,2,1,1,1,1,1,1,0,1,3
9,741.7,0,79.9,1,1,0,1,0,1,0,2,2,0,0,0,0,1,2
41,2511.3,0,60.3,1,1,1,1,0,0,2,2,2,0,0,0,1,1,0
45,4192.15,0,89.3,0,0,0,1,2,1,0,0,2,0,0,2,0,1,1
14,1266.1,1,90.45,1,0,0,1,0,1,0,0,0,0,2,2,0,0,1
3,246.5,0,79.1,0,0,0,1,0,1,2,2,0,0,0,0,0,1,2
3,244.85,0,86.05,1,0,0,1,0,1,2,0,0,0,0,2,0,1,3
63,4965.1,0,81.2,0,1,0,1,2,1,0,0,0,2,0,0,1,1,1
14,1129.1,0,89.8,0,0,0,1,0,1,0,0,0,0,2,2,0,1,3
2,159.4,1,79.75,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0
66,7031.3,0,103.15,1,1,1,1,0,1,2,2,2,0,2,2,1,1,0
2,144.0,0,70.3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2
72,6501.35,0,88.7,1,1,1,1,2,0,2,2,2,2,2,2,2,0,1
33,1857.3,0,53.75,0,1,0,1,0,0,0,2,0,2,0,0,1,1,1
1,71.65,0,71.65,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2
72,7556.9,0,103.95,0,1,0,1,2,1,2,2,2,2,2,0,2,1,0
65,4386.2,0,71.0,0,1,0,1,0,0,2,2,2,0,0,2,2,0,0
5,374.8,1,80.7,0,0,0,1,0,1,2,2,0,0,0,0,0,0,2
66,5595.3,0,85.9,1,1,0,1,0,0,2,2,2,2,2,2,2,1,0
72,6083.1,0,85.25,1,1,0,1,2,0,2,2,2,0,2,2,2,1,2
54,6110.2,0,109.75,1,1,0,1,0,1,2,2,2,2,2,2,2,0,0
71,8166.8,0,113.65,0,1,1,1,2,1,2,2,2,2,2,2,2,0,1
18,1422.65,1,78.55,1,1,0,1,0,1,0,0,0,0,0,2,0,0,2
4,239.55,0,50.85,0,1,1,1,2,0,0,0,0,0,0,0,0,0,3
15,892.65,0,59.45,0,0,0,1,0,0,0,0,2,0,0,2,0,1,2
67,3521.7,0,50.95,1,1,0,0,1,0,2,2,0,2,0,2,2,1,0
22,432.5,0,20.15,1,0,1,1,0,2,1,1,1,1,1,1,0,0,1
19,1394.55,0,69.6,1,0,0,1,2,0,0,0,0,0,2,2,0,0,3
56,3346.8,0,61.3,0,1,1,1,0,0,2,2,2,0,0,0,2,1,1
6,497.55,0,83.9,0,0,0,1,0,1,0,0,2,0,0,2,0,0,2
21,2254.2,0,103.9,0,1,0,1,2,1,2,0,2,0,2,2,0,1,2
37,973.55,0,28.6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
6,547.65,0,99.95,0,0,0,1,0,1,0,0,2,2,2,2,0,1,3
12,959.9,0,84.6,1,1,0,1,0,1,2,2,2,0,0,0,0,1,2
59,5580.8,0,96.65,0,1,1,1,2,1,0,2,0,2,0,2,0,1,0
12,432.25,0,35.5,1,1,1,0,1,0,0,2,0,2,0,0,0,0,3
49,4060.9,1,81.35,1,0,0,1,2,0,2,2,2,2,0,2,2,0,1
4,68.2,0,19.95,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3
19,710.05,0,39.7,0,0,0,0,1,0,0,2,0,0,0,2,0,1,2
66,6975.25,1,105.95,0,1,0,1,2,1,0,0,2,2,2,2,1,1,1
45,5125.5,0,115.65,0,0,0,1,2,1,2,2,2,2,2,2,0,1,2
2,153.8,1,69.3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2
34,682.1,0,20.1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,0
7,515.75,0,71.35,1,1,1,1,0,0,2,0,2,2,0,2,0,1,1
9,494.05,1,54.55,1,0,0,1,2,0,2,0,0,0,0,0,0,0,2
18,1743.9,1,93.9,1,0,0,1,2,1,0,0,2,2,2,0,0,0,0
29,2952.85,1,99.05,0,1,0,1,2,1,0,0,2,0,2,2,0,1,0
10,856.65,1,86.65,1,1,0,1,2,1,0,0,0,0,0,2,0,1,2
54,5299.65,0,100.05,0,0,0,1,0,1,2,2,0,0,2,2,1,1,1
32,2324.7,0,75.5,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0
64,5567.55,0,81.25,1,0,0,1,2,0,2,2,2,2,2,0,1,0,2
6,307.6,0,50.95,0,0,0,0,1,0,2,2,0,2,0,2,0,0,1
12,872.65,0,74.05,0,0,0,1,2,0,0,0,0,2,2,2,1,0,3
60,4374.55,1,71.75,1,0,0,1,2,0,2,2,0,0,0,2,1,1,2
39,3801.7,0,100.45,1,0,0,1,0,1,2,0,2,0,2,2,2,1,2
10,1048.85,0,94.9,1,0,0,1,0,1,0,0,2,0,2,2,0,1,2
13,243.65,0,19.95,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3
72,5893.9,0,84.7,0,1,1,1,2,0,2,0,2,2,2,2,2,0,1
71,4145.9,0,58.25,0,1,0,0,1,0,0,2,2,2,2,2,2,0,0
3,170.5,0,60.25,0,0,0,1,2,0,0,0,0,0,2,0,0,1,2
1,29.15,0,29.15,1,0,0,0,1,0,0,0,0,2,0,0,0,0,3
25,505.45,0,19.9,1,1,1,1,0,2,1,1,1,1,1,1,1,0,2
35,2661.1,0,73.45,1,1,1,1,2,0,0,0,0,2,2,2,1,1,0
