,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,type,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,type
3304,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
3305,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3306,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,3.0,0.0,test
3307,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3308,5.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3309,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3310,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3311,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,test
3312,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3313,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3314,2.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3315,2.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3316,2.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3317,2.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3318,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3319,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3320,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,test
3321,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,test
3322,5.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3323,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3324,2.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3325,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3326,5.0,2.0,8.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3327,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3328,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
3329,5.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3330,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3331,5.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3332,2.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3333,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3334,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
3335,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,test
3336,5.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3337,5.0,0.0,8.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3338,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,test
3339,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,test
3340,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3341,5.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,2.0,1.0,5.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
3342,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,test
3343,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,test
3344,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3345,2.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3346,5.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3347,2.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3348,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,test
3349,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
3350,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,test
3351,5.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3352,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
3353,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,test
3354,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,test
3355,2.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3356,2.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3357,5.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3358,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
3359,5.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3360,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3361,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,test
3362,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,test
3363,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,2.0,1.0,5.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
3364,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3365,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3366,5.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3367,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3368,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3369,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3370,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3371,5.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3372,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,test
3373,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,test
3374,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3375,2.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3376,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3377,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3378,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3379,2.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
3380,5.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3381,5.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3382,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,test
3383,2.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3384,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3385,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,test
3386,2.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3387,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3388,5.0,2.0,8.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3389,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,test
3390,5.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3391,2.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3392,5.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3393,5.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3394,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,test
3395,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,test
3396,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3397,5.0,2.0,8.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,test
3399,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,2.0,1.0,2.0,1.0,5.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
3400,5.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3401,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3402,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,2.0,1.0,5.0,1.0,test
3403,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,test
3404,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3405,5.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3406,5.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3407,5.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3408,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,test
3409,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,test
3410,2.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3411,5.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3412,2.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3413,5.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3414,2.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3415,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3416,2.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3417,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,4.0,6.0,0.0,2.0,1.0,2.0,1.0,5.0,1.0,test
3418,5.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3419,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,4.0,2.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
3420,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,test
3421,5.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
